frequency_hz,azimuth_deg,attenuation_db_per_mm,beta_rad_per_m,phase_velocity_fraction_c,amplitude_residual_rms,phase_residual_rms_rad,complex_residual_rms,bannister_attenuation_db_per_mm,bannister_phase_velocity_fraction_c
376.383463542,90,6.97481521868,9.31102477576e-06,0.847212232173,0.0268157627939,0.0128870990751,0.0298346570123,6.66644559576,0.870316858486
386.555989583,90,7.0872518413,9.5429059689e-06,0.848967231904,0.0154298771004,0.0223000176807,0.0271597234221,6.83399161096,0.871549670954
396.728515625,90,7.15914724835,9.79866434023e-06,0.848566147046,0.0191857350715,0.00335002246154,0.0195252308828,7.00126430373,0.872751628529
406.901041667,90,7.46786214967,1.00626310847e-05,0.847493578396,0.0111011254484,0.031210139614,0.0332235681552,7.16827177176,0.873924269402
417.073567708,90,7.91330740593,1.02907086589e-05,0.849427954522,0.0558744788891,0.010560040982,0.0572265786085,7.33502167606,0.875069018877
427.24609375,90,7.89766236086,1.05036243974e-05,0.852507253546,0.0248281761357,0.0568346838745,0.0621129861711,7.5015212746,0.876187200189
437.418619792,90,7.83353393873,1.07740174555e-05,0.850900456202,0.0540328764939,0.0404199812102,0.0672994716333,7.66777745263,0.877280044044
447.591145833,90,8.18892976542,1.10575698001e-05,0.84836152231,0.0672483106494,0.0763627589812,0.100635825931,7.83379675002,0.878348697075
457.763671875,90,8.99631759427,1.12991434586e-05,0.84909242585,0.152755321829,0.109617520693,0.191885761284,7.99958538611,0.879394229348
467.936197917,90,8.81596745534,1.14452848623e-05,0.85687841132,0.0728998554789,0.196309703537,0.210839494933,8.16514928212,0.880417641049
478.108723958,90,8.48263829097,1.17337837723e-05,0.853980104378,0.180218154033,0.0971402819739,0.202954630572,8.33049408167,0.881419868455
488.28125,90,8.56908833394,1.20473385483e-05,0.849450542975,0.150377679825,0.177321418953,0.233171857529,8.49562516943,0.88240178928
498.453776042,90,9.45199454607,1.242809857e-05,0.840580607971,0.121146300115,0.387391541041,0.407763463777,8.66054768812,0.883364227476
50.8626302083,120,1.01451734501,1.3836156012e-06,0.770446576584,0.00265702527759,0.00207920950613,0.00337268851009,1.04971343976,0.780880649359
61.03515625,120,1.20426668793,1.64296812629e-06,0.77859227056,0.000888792550404,0.00237216654239,0.00253363205195,1.24068118385,0.788802592412
71.2076822917,120,1.38907355944,1.89996823771e-06,0.785488217612,0.00249080009486,0.00123266475946,0.00278017783386,1.42930087024,0.795531989764
81.3802083333,120,1.56970913584,2.15511609249e-06,0.791420495236,0.000651991821354,0.00231091997962,0.0024008394543,1.6159621862,0.801385337164
91.552734375,120,1.74413256778,2.40925574194e-06,0.796429948244,0.00114602061595,0.00177773500772,0.00211506850782,1.80094920858,0.806567416068
101.725260417,120,1.92034561424,2.66262038031e-06,0.800716400383,0.00121584311892,0.00137934810463,0.00183892903233,1.98447766524,0.811218439767
111.897786458,120,2.09953448112,2.91485197593e-06,0.804570594503,0.0013614106788,0.000873279050907,0.00161708765366,2.16671660863,0.815438670079
122.0703125,120,2.27737540389,3.16536706053e-06,0.808248938871,0.00122948876192,0.00188496909974,0.00225030721453,2.34780185858,0.819302308791
132.242838542,120,2.44609146116,3.41549905343e-06,0.811478763456,0.00128608039432,0.00155119334664,0.00201488764924,2.52784477021,0.822865826849
142.415364583,120,2.62004890034,3.6657231227e-06,0.814247347443,0.00120394937549,0.00139845642613,0.00184540462856,2.70693818925,0.826173208048
152.587890625,120,2.79914520628,3.91490510975e-06,0.81687949519,0.00137120433004,0.0013531458397,0.00192684631772,2.88516063429,0.829259385378
162.760416667,120,2.97728629539,4.16287516403e-06,0.819435115396,0.00215206346201,0.00147921353519,0.0026120449623,3.06257931757,0.832152569967
